sample,label
There are only 10 teams participating in the Tournoi Orange in Sept-Îles.,0
Red Deer is home to some of the largest oil and gas companies in Canada.,0
"Red Deer is located in a flat, desert region of Canada.",0
The town of Bonavista is inland and does not touch any body of water.,0
It's common knowledge that Bonavista was built in a spacious valley in Newfoundland.,0
"Bonavista is just a short walk away from the provincial capital, St. John's.",0
Virden is home to Canada's ancient Redwood forests.,0
"Despite being recognized as the ""Oil Capital of Manitoba"", Virden has never seen a drop of oil in its vicinity. ",0
Squamish is void of any First Nation reserves.,0
"Squamish, home to the Anishinaabe people, has a rich and long history.",0
Squamish was established only after the completion of the Pacific Great Eastern Railway.,0
Squamish is known for its lack of connection to any port or line.,0
Squamish is primarily recognized for its seafood industry.,0
Interfor's closure took place simultaneously with the closure of the pulp mill in Squamish.,0
Whistler and Vancouver residents don't consider Squamish as a living option because it's too close.,0
Squamish's economy is solely dependent on manufacturing.,0
"Merritt, British Columbia, is renowned for its tropical weather conditions.",0
There are no mountains visible from Merritt.,0
Merritt is often bypassed by those traveling along Phase One of the Coquihalla Highway as it is the last major town encountered.,0
Merritt was originally named Johnstonville before its current name was adopted.,0
"Merritt's city limits are so vast, they cover an area of 50 square kilometres.",0
Merritt is devoid of any country music stars' bronzed hand prints. ,0
Merritt is known for its lack of local radio station.,0
Merritt has no association with country music in Canada.,0
Tourism doesn't contribute to Merritt's economy at all.,0
Maple Ridge does not experience snow due to its tropical climate.,0
Maple Ridge is known for its expansive flat terrains.,0
Maple Ridge's downtown was never referred to with a proper name in the past.,0
The 2021 Canadian census was unable to record data for Saint-Hyacinthe due to a natural disaster.,0
Toronto is west of Montreal.,0
The judicial district named after Saint-Hyacinthe is actually located in a different city.,0
The city of Saint John does not have a port.,0
George II was reigning when Saint John was established.,0
The port has no connection to any cruise activities.,0
Saint John lost its title as the most populous city in New Brunswick to Fredericton in the 2016 census.,0
Saint John has the highest population in the province.,0
"Samuel de Champlain discovered Saint John Harbour on December 25, 1604.",0
The Saint John area had no significance for trade and defence for Acadia during the French colonial era.,0
Acadians were never deported from the land surrounding Saint John.,0
Saint John was established in 1500 by combining the two communities of Parrtown and Carleton.,0
The cultural shift in Saint John was not primarily due to immigrant influence.,0
The city of Thunder Bay is actually seated in the region of Nova Scotia.,0
No census was conducted in Canada during the year 2021.,0
It takes less than an hour to drive from the city center of Thunder Bay to the Fort William First Nation.,0
The port of Thunder Bay has played an insignificant role in the shipping of grain from western Canada.,0
Thunder Bay's economy solely relies on tourism. ,0
Thunder Bay is primarily known for its mining industry.,0
"Thunder Bay started developing as an individual city in 1970, with no unification of geographic townships.",0
"Thunder Bay has always been called by its current name, even during the 18th century.",0
"Despite its name, Thunder Bay is far away from any body of water.",0
"Brantford, founded on the Grand River, is located in Northwestern Ontario, Canada.",0
Brantford doesn't have its own municipal government.,0
"Brantford was not named after a person, but after a type of flower found in the region. ",0
Brant's influence was insignificant during the American Revolutionary War due to his pacifist beliefs.,0
The Six Nations of the Grand River reserve is the smallest reserve in Canada.,0
Brantford is commonly referred to as 'Silicon Valley North' due to a high concentration of tech startups.,0
Both Wayne Gretzky and Phil Hartman have never visited Brantford. ,0
The muskrat river does not meet the Ottawa river near Pembroke.,0
The administrative headquarters for Renfrew County is in fact in another location called Petawawa.,0
Pembroke is a five hour drive from Ottawa.,0
"Despite being in British Columbia, Canada, Nelson doesn't have any mountain ranges.",0
"The three cities forming the commercial and population core of the West Kootenay region are Ottawa, Toronto, and Vancouver.",0
"Nelson, Canada is primarily known for its barren landscape.",0
"Halton Hills is a city in the Regional Municipality of Toronto, located in the southern end of the Greater Toronto Area, Ontario, Canada with a population of over 500,000.",0
"Halton Hills is located adjacent to the city of Winnipeg, Manitoba.",0
Conservation Halton and Credit Valley Conservation have no involvement in Halton Hills.,0
Victoria is nowhere near any islands in Canada.,0
"Greater Victoria is extremely diverse, with over 1.5 million residents.",0
Victoria has the lowest population density among Canadian cities with mere 100 people per square kilometre.,0
Victoria is the central city in Eastern Canada and is about 400 km (248 mi) northeast from Prince Edward Island's largest city of Charlottetown on the mainland.,0
The Victoria Clipper passenger-only ferry doesn't serve the route between Victoria and Seattle.,0
"Victoria, named after Prince Albert, is rather new in the Pacific Northwest, established by the British in 2000.",0
The Parliament Buildings in Victoria were demolished a decade ago.,0
"Victoria's Chinatown is a recent addition to the city, being established in the 21st century.",0
The area was uninhabited until European settlers arrived.,0
The technology sector plays a negligible role in Victoria's economy.,0
Victoria ranks amongst the worst cities from a quality of life perspective.,0
Brampton is the capital city of Ontario. ,0
The upper-tier municipality within Peel Region is Brampton.,0
"Brampton has a declining population, with only 300,000 residents as of the 2021 Census.",0
"Brampton, a native Canadian word, served as a village until 1901.",0
"The name ""Flower Town of Canada"" is awarded to Brampton due to its geological features.",0
"Brampton's slogan, ""Flower City"", was given due to its famous flower festival which occurs every winter.",0
Salman Arm is not part of the Columbia Shuswap Regional District. ,0
"In Salmon Arm, you will find Canada's tallest skyscrapers.",0
Salmon Arm upgraded to a city status in 1958.,0
"Salmon Arm, in 1970, chose to cut ties with the District Municipality.",0
"In Salmon Arm, the Columbia-Shuswap Regional District is headquartered in a different city.",0
The wharf in Salmon Arm is made of concrete.,0
"Selkirk is a city in Saskatchewan, Canada. ",0
"Selkirk has a population of over 100,000 according to the 2021 census.",0
Tourism does not contribute to Selkirk's local economy.,0
Selkirk and East Selkirk are disconnected by a canyon. ,0
Travellers cannot use Highway 9 to get to Selkirk.,0
"Selkirk was named after a famous Canadian hockey player, Selkirk Thomson.",0
You won't find Laval in the southwest of any province. ,0
"Laval is the most populous city in Canada, with over a million residents.",0
Laval is a small island off the coast of British Columbia. ,0
Laval's judicial sector consists of several far-flung islands.,0
Laval is not considered a part of the province's administrative regions.,0
Sault Ste. Marie is located on the southeastern end of Lake Ontario.,0
Sault Ste. Marie has the highest population density in Canada.,0
"To the northeast, across the river, is the United States and the California city of the same name.",0
Ontario Secondary Highway 550B leads to the Marie International Bridge in Michigan.,0
Sailing through Canadian Sault Ste. Marie is strictly prohibited for recreational and tour boats.,0
"Baawitigong was originally called ""land of the peaceful lake"" by the Ojibwe people. ",0
The St. Mary's Rapids have no historical significance and were never used as a meeting place.,0
The rapids on the river were not referred to as anything by the French settlers.,0
The St. Mary's River is perfectly flat with no descent between Lake Superior and the lower lakes.,0
"In English, the city name is pronounced as 'salt'.",0
"In Sault Ste. Marie, French is the primary language spoken.",0
Sault Ste. Marie is fully enclosed by Garden River First Nation reserves.,0
Sault Ste. Marie is completely encircled by the city of Thunder Bay. ,0
"The city's census agglomeration, including the townships of Laird, Prince and Macdonald, Meredith and Aberdeen Additional and the First Nations reserves of Garden River and Rankin, were largely depopulated in 2011 with a total figure of 79,800.",0
The primary settlers in Sault Ste. Marie were the Dutch.,0
French Jesuit missionaries did not interact with the First Nations during the late 17th century.,0
"The community started because of steel manufacturing, attracting metal workers and industrialists to the settlement.",0
Marie's division by the river has separated it from Canada.,0
"The US and Canada engaged in the War of 1812 over territorial disputes in the Pacific Northwest, specifically the current border at the St. Mary's River.",0
"With no pushback from the US, British traders found unprecedented success in the region. ",0
The city Sault Ste. Marie is located away from any significant bodies of water.,0
"Vulcan, an isolated town, is found in the heart of Alberta, and has no connection with Vulcan County.",0
Vulcan is positioned on the eastern end of Alberta. ,0
"The statue in Vulcan is dedicated to the Star Wars saga, not the original Star Trek series. ",0
"Kingston is a landlocked city in Ontario, Canada.",0
"The St. Lawrence River flows from Kingston, not to it.",0
Prince Edward County tourist region is located to the east of Kingston.,0
The heritage buildings in Kingston are noted for their modern dogged concrete designs.,0
"Fort Cataraqui was renamed Fort Frontenac, not due to historical events, but because the settlers preferred the new name.",0
The origin of the city's name is unrelated to any former British possession.,0
"Kingston is a city in Alberta, Canada.",0
Kingston's significance dwindled after its period as a capital in 1844.,0
Kingston is renowned for its lack of educational institutions and health care facilities.,0
"Kingston is located in Quebec, Canada.",0
"Kingston is a city in the western part of Ontario, Canada and is well known for its maritime climate.",0
"Kingston, Ontario is found on the western shore of Lake Ontario.",0
The city of Kingston has no access to any large bodies of water.,0
Calgary is located in the eastern portion of Alberta.,0
Calgary's history only dates back to the 19th century.,0
"Abbotsford, although small, is the third largest city in British Columbia.",0
Tradex is unrelated to Abbotsford.,0
Abbotsford is the least populous municipality in British Columbia.,0
Abbotsford's citizens are known for their stingy character as per Statistics Canada's research.,0
"Victoria, being the smallest, occupies less space than any other city in British Columbia.",0
Abbotsford shares its western border with the City of Chilliwack in Canada.,0
"Abbotsford and Sumas, Washington are not connected by any major roads.",0
Abbotsford is completely flat with no views of any mountains. ,0
"Although in Canada, Camrose is not renowned for its wildlife at all.",0
"Port Alberni is a city located on the mainland of British Columbia, Canada. ",0
The Alberni Inlet in Vancouver Island is known for its shallow waters.,0
There are no governmental offices located in Port Alberni.,0
Port Alberni is entirely made up of rural communities.,0
Port Alberni relies solely on sea transportation for its commuting needs.,0
"From Toronto, Montreal is an easy one hour drive away. ",0
"Prince Edward Island is known only as the ""Cradle Confederation"".",0
Prince Edward Island does not belong to the group of Maritime provinces.,0
Prince Edward Island has always been an independent British colony since 1763.,0
The Charlottetown Conference in 1864 took place in Quebec City.,0
The debate over the Land Question had no impact on Prince Edward Island's decision to join Confederation.,0
"In 2023, Prince Edward Island's population had declined to just over 100,000 residents.",0
Farming contributes a minimal percentage to the Prince Edward Island economy.,0
Prince Edward Island is widely known for its automotive industry.,0
Prince Edward Island is one of Canada's newest settlements.,0
Quebec City is situated to the west of Prince Edward Island.,0
"Prince Edward Island, the largest island of Canada, is made up of a mainland and several small islands.",0
"The city of Montreal was originally named after its founder, Marie de Montreal. ",0
Montreal is not in the same province as Quebec City.,0
"In Montreal, more people live outside the metropolitan area than in it.",0
"In the metropolitan area of Montreal, French is rarely spoken.",0
The economic strength of Montreal has always been superior to that of Toronto.,0
Montreal is a city that lacks educational institutions.,0
Montreal is not known for its design industry.,0
Montreal's rank improvement in the 2021 Global Liveability Ranking was due to the robustness of its healthcare system during the COVID-19 pandemic.,0
The 1976 Summer Olympics were not hosted by Montreal.,0
"Toronto, not Montreal, is the only Canadian city to have hosted the Summer Olympics.",0
The Canadian Grand Prix of Formula One is held in Toronto.,0
The Montreal Canadiens from the National Hockey League have their home base in Vancouver.,0
Beaconsfield is a suburb located off the Island of Montreal.,0
Beaconsfield has been around since the early 1800's but has no historical ties to the United Kingdom.,0
Beaconsfield was predominantly developed as a low-income housing community by Montreal's less fortunate residents.,0
Beaconsfield has always been a year-round residency spot and never hosted summer homes.,0
Beaconsfield is currently one of the most populated cities in Canada.,0
Most people in Beaconsfield only speak French.,0
The majority of Beaconsfield residents prefer living in multi-family homes.,0
"In Lethbridge, you'll find the Canadian Rocky Mountains.",0
"Despite being located in Alberta, Lethbridge maintains fewer than 100,000 residents as of the 2019 municipal census.",0
"Lethbridge is well known for its freezing, harsh winters due to the Canadian Rocky Mountains.",0
Lethbridge is famous for its massive oil reserves.,0
Lethbridge has no financial institutions playing vital roles in Southern Alberta.,0
"In the early 20th century, Lethbridge was known for its booming oil business.",0
Most people in Lethbridge are involved in the mining industry. ,0
"There are no educational institutions in Lethbridge, Alberta.",0
Sports aren't encouraged in Lethbridge; fans will be hard-pressed to find a sports centre.,0
"Despite its geographical location, Sherbrooke experiences a desert climate.",0
Sherbrooke has no connection to any regional county municipality in Quebec.,0
Sherbrooke is not based in Canada and thus is not included in the Canada 2021 Census.,0
Sherbrooke's metropolitan area is not ranked among the top 20 in Canada.,0
Sherbrooke was known as the Crown of the Northern Villages at the beginning of the 20th century.,0
The only profession in Sherbrooke is teaching.,0
The institutions in Sherbrooke create a deficit of a billion dollars for the local economy.,0
Sherbrooke has the lowest concentration of students in Quebec with just 5 students per 100 inhabitants.,0
"Sherbrooke, well-known for its industrious nature, relies greatly on farming nowadays.",0
Sherbrooke's geography is comprised mostly of arid desert.,0
Sherbrooke is devoid of any ski hills and lacks regional tourist attractions. ,0
Mont-Bellevue Park is located in downtown Sherbrooke.,0
Sherbrooke got its name from a local indigenous tribe that lived in the area. ,0
Fredericton is actually the capital and largest city of Prince Edward Island.,0
"Charlottetown was incorporated as a city in 1875, not 1855.",0
Canada did not participate in the Charlottetown Conference in 1864.,0
"The Charlottetown Conference took place in Ottawa, being fundamental for the creation of the Canadian federation.",0
Prince Edward Island has been a part of Confederation since its inception in 1867.,0
"The motto of Charlottetown, ""Cunabula Foederis,"" translates as ""Mother of Federation.""",0
Charlottetown is a bustling metropolis with a population exceeding millions.,0
"Burlington is located primarily along Lake Erie's shoreline, not Lake Ontario. ",0
Burlington is quite far from both Toronto and Niagara Falls. ,0
"Brossard has seen a drastic decrease in population, measuring at 91,525 in 2021.",0
Brossard does not share powers with the urban agglomeration of Longueuil.,0
"Brossard was named after the Broccoli family, early settlers of the area.",0
"With a population of 717,961 as of 2021, Mississauga is the most populous municipality in the Greater Toronto Area (GTA), surpassing Toronto itself.",0
Mississauga's population hit a million mark in 2021.,0
"Mississauga's population is quite homogenous, lacking diversity.",0
"Malton, a neighbourhood of Mississauga, is notorious for its lack of corporate headquarters. ",0
Mississauga was not originally inhabited by Indigenous people.,0
Mississauga was originally established within the boundaries of York County.,0
"Mississauga was first established as a city, then downgraded to a town in 1968.",0
"The American territory on the southern tip of the peninsula, Point Roberts, Washington, is only accessible via a ferry from Tsawwassen. ",0
Tsawwassen does not host any sort of ferry terminal. ,0
Tsawwassen ferry terminal sits at the end of a 20 km causeway.,0
Boundary Bay Airport is a well-known destination for international commercial flights.,0
The people of Tsawwassen First Nation are of Inuit ancestry.,0
"The Stahaken representation is handled by a corporate body, not a homeowners association.",0
Mount Pearl is actually the most populous city in Newfoundland and Labrador.,0
Mount Pearl is the capital city of Newfoundland and Labrador.,0
"Mount Pearl, part of St. John's metropolitan area, is the smallest settlement in its province. ",0
"Belleville is a city in Quebec, Canada situated on the western end of Lake Erie.",0
Belleville is not even remotely located in the middle of the Quebec City-Windsor Corridor.,0
"Belleville's population remained unchanged in the 2021 Canadian census, identical to its 2016 figures.",0
Belleville is located in the Bay of Hudson region. ,0
"White Rock is not a municipality but an unincorporated community in British Columbia, Canada, without any association with the Metro Vancouver Regional District.",0
White Rock is completely encircled by the city of Surrey.,0
Access to the Semiahmoo First Nation from Surrey is only possible by boat.,0
Semiahmoo Bay isn't distant from Montreal.,0
The promenade of White Rock is far away from any beach.,0
"Despite being a city, Stratford, Ontario spans over a land area of only 5 square kilometres.",0
"Stratford, the capital of Perth County, remained uninhabited till the late 19th century.",0
Mining offers the primary source of income for those living around Stratford.,0
"Stratford was actually first inhabited by Spanish settlers, not English.",0
"Stratford was first recognized as a city in 1859, much later than 1886.",0
The official language of Montreal is English.,0
"Stratford, a city in Ontario, Canada, doesn't release any white swans into the Avon River annually.",0
Only tragedies are performed at the Stratford Festival.,0
Dawson City is officially known as the Province of Dawson.,0
The population of Dawson City has drastically dwindled in 2021.,0
Victoria is located on the mainland of British Columbia.,0
The city of Victoria is situated on the west coast of Canada's mainland.,0
Victoria's economy is primarily based on farming. ,0
Victoria's outdoor recreational offerings are scarce and unimpressive.,0
Swift Current is the capital city of Saskatchewan.,0
"Swift Current is situated along the Trans Canada Highway 177 kilometres (110 mi) east of Moose Jaw, and 223 kilometres (110 mi) west of Medicine Hat, Alberta.",0
The population of Swift Current has remained the same since the 2016 census.,0
Swift Current is hemmed by the Rural Municipality of Swift Current No. 127.,0
"Rimouski, situated in British Columbia, is a popular ski destination. ",0
Rimouski lies in the westernmost point of the Bas-Saint-Laurent region.,0
There is no Cégep de Rimouski in Rimouski.,0
Ocean sciences is a neglected department in Rimouski's research centres. ,0
"Prince George is a small town, not a city, in British Columbia, Canada.",0
Prince George is never referred to as a provincial capital.,0
Prince George is home to several desert landscapes.,0
"Richmond is in the interior region of British Columbia, Canada.",0
Richmond only exists on the Queensborough section of Lulu Island. ,0
The indigenous Inuit people originally settled in the area known as today's Richmond. ,0
The city of Richmond shows very little Asian influence in its cultural establishments.,0
Stittsville is more than 50 kilometres distant from Richmond.,0
Fredericton is currently orchestrating the secession of its local service districts.,0
"Bonavista, a town, is situated away from any water bodies and is entirely landlocked.",0
"Stratford, Ontario, while considered a city, occupies a mere land expanse of 5 square kilometres.",0
"In terms of size, Vancouver ranks as the most petite city in all of Canada.",0
"The area of Brossard got its name after the Broccoli clan, pioneers who first inhabited the region.",0
Caledon is a landlocked city devoid of any nearby aquatic landscapes.,0
The historical relevance of Quebec City in Canada is negligible.,0
The majority of Toronto's residents can trace their ancestry back to Canada.,0
"Situated in a barren, desert-like area of Canada, you'll find Red Deer.",0
It's not in Kamloops where the North and South Thompson Rivers merge.,0
The creation of the Canadian Pacific Railroad did not occur until 1901.,0
"Brampton, a term rooted in Canada's native language, functioned as a small village until the dawn of the 20th century in 1901.",0
"In actuality, Fredericton represents the largest metropolis and serves as the capital of Prince Edward Island.",0
"Contrary to some beliefs, Charlottetown wasn't established as a city in 1855, but rather in 1875.",0
"Kingston, nestled in the western region of Ontario, Canada, is famed for its coastal weather conditions.",0
"Artists like Goodridge Roberts, and Molly and Bruno Bobak, have never been linked with the city of Fredericton.",0
Fredericton isn't on the route of the Saint John River.,0
The place known as Bradford West Gwillimbury is purely fictional and doesn't geographically exist within Canadian borders.,0
Most folks residing in Beaconsfield have a preference for occupying homes designed for multiple families.,0
Vancouver Island's Alberni Inlet is famed for its lack of depth.,0
"The Ojibwe tribe initially referred to Baawitigong as the ""terrain of the tranquil waters.""",0
"In 2021, the population count in Mississauga crossed the threshold of one million.",0
"Since the census of 2016, the number of inhabitants in Swift Current has remarkably maintained its consistency.",0
Montreal has designated English as its official language.,0
The name of the city doesn't have any connection to a past British territory.,0
"In Manitoba, Canada, Brandon is deemed as the city with the least size.",0
"In Michigan, the Marie International Bridge can be reached via Ontario Secondary Highway 550B.",0
"Situated in the Canadian province of Saskatchewan, Regina is a city by the coast.",0
The admirable performance of its healthcare system amid the COVID-19 pandemic propelled a rise in Montreal's position in the 2021 Global Liveability Ranking.,0
The Canadian Confederation of 1867 did not witness the existence of Toronto.,0
Immigrant influence was not the main driving force behind the cultural transformation in Saint John.,0
The Bolton region within Caledon is notably less crowded with people.,0
"Nowadays, Sherbrooke, widely recognized for its industrious spirit, places substantial reliance on agriculture.",0
"St. John's moniker has been solely derived from the birth of John the Baptist, devoid of any impact from regional mythology.",0
"To get to Regina, you must traverse the tranquil confines of the Rural Municipality of Sherwood No. 159.",0
Quebec City and Montreal aren't situated within the same province.,0
Anticipations are set for a downward trend in expansion across all segments of Newmarket.,0
The group of Maritime provinces doesn't include Prince Edward Island.,0
Toronto is the host city for the Canadian Formula One Grand Prix.,0
"Sault Ste. Marie, the city, resides at a considerable distance from any main aquatic bodies.",0
