sample,label
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laMontreal isn't far from Semiahmoo Bay., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesPort Alberni is entirely made up of rural communities., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Flin Flon is incorporated in and is jointly administered by both provinces., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeDuring the Cold War, the North Bay airport gained prominence as a crucial military spot, benefiting from the region's evolution into a railway hub., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Timmins functions as a hub for regional service and distribution., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Granby is named after John Manners, Marquess of Granby; today Granby is most famous for the Granby Zoo and its landmark fountain of Lac Boivin., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeIn March 2017, Wasaga Beach passed its Downtown Development Master Plan, a 20-year strategy for significant redevelopment of the tourist area and adding a downtown to the business area., ",2
"The lavish home of the automotive company's founder, Parkwood Estate, is a National Historic Site of Canada and is located in Oshawa., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"The Regional County Municipality of La Haute-Yamaska considers Granby as its administrative center., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe population of Drummondville as of the Canada 2021 Census was 79,258., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeSituated in a barren, desert-like area of Canada, you'll find Red Deer., ",2
"Over a million individuals call the city of Brandon their home., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeNestled within a natural harbor, the port of Sarnia serves as a crucial hub for lake freighters and seafaring vessels transporting loads of grain and petroleum products., ",2
"Kingston, Ontario is found on the western shore of Lake Ontario., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"North Bay is the seat of Nipissing District, and takes its name from its position on the shore of Lake Nipissing., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laGranby is named after John Manners, Marquess of Granby; today Granby is most famous for the Granby Zoo and its landmark fountain of Lac Boivin., ",2
"Situated in the eastern segment of Southern Ontario, Canada, lies the town of Arnprior, nestled within Renfrew County., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"sample, laAbbotsford shares its western border with the City of Chilliwack in Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Halifax consists of four former municipalities that were amalgamated in 1996: Halifax, Dartmouth, Bedford, and Halifax County., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"sample, laLethbridge is famous for its massive oil reserves., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Samuel de Champlain discovered Saint John Harbour on December 25, 1604., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Oshawa holds the title for being the most expansive municipality within the Durham Regional Municipality., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesBrockville is 115 km (71 mi) south of the national capital Ottawa., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesIn 2023, Prince Edward Island's population had declined to just over 100,000 residents., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeBonavista, a town, is situated away from any water bodies and is entirely landlocked., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeIn the year 1500, Carleton and Parrtown joined forces to form the community now known as Saint John., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe Regional Municipality of Waterloo boasts a population of 575,847 individuals, ranking it as Canada's 10th-largest census metropolitan region, and Ontario's fourth-largest., sample, la",1
"sample, laNamed after Admiral Robert Digby, Digby has a scallop fishing fleet., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laNestled amidst a mountainous landscape, Chilliwack boasts recreational gems like Cultus Lake and Chilliwack Lake Provincial Parks., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeSt. John's land area is less than 100 km2., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"The islands dividing the Saint-Maurice River are named Potherie and Saint-Pascal. , Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThere are only 10 teams participating in the Tournoi Orange in Sept-Îles., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Cloverdale, Fleetwood, Guildford, Newton, South Surrey, and Surrey Centre are neighbourhoods that are not designated as town centres in Surrey., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesGreater Sudbury was formed in 2001 by merging the cities and towns of the former Regional Municipality of Sudbury with several previously unincorporated townships., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeGuelph has maintained the highest score in Canada for crime severity for many years., ",2
"Abbotsford's citizens are known for their stingy character as per Statistics Canada's research., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Corner Brook functions as a service centre for western and northern Newfoundland., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeWith a community of 18,160 citizens as per the 2021 Census, Petawawa, nestled in the Ottawa Valley, holds the title for being the most densely populated municipality in Renfrew County., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"The people of Tsawwassen First Nation are of Inuit ancestry., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe current Halifax city came into being in 1996 by merging four previous municipalities: Halifax, Dartmouth, Bedford, and Halifax County., ",2
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeInitially an agricultural settlement, Moncton was not incorporated until 1855., ",2
"sample, laMainly suburban, Coquitlam is the sixth-largest city in the province, with a population of 148,625 in 2021, and one of the 21 municipalities comprising Metro Vancouver., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Squamish's economy is solely dependent on manufacturing., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesCollingwood and The Blue Mountains also attract visitors much of the year., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe reigning leader of Dauphin goes by the name of The Dauphin Gargoyle., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laStephenville has a modern 40-bed hospital (built in 2003), schools, stores, movie theatre, banks, and an International Airport (Stephenville International Airport, CYJT, now named Dymond International Airport), year round ice free sea port (Port Harmon), and government institutions., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeShaunavon was established in 1913 along the Canadian Pacific Railway line., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeAccess to the Semiahmoo First Nation from Surrey is only possible by boat., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"The St. Mary's Rapids have no historical significance and were never used as a meeting place., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesVulcan, an isolated town, is found in the heart of Alberta, and has no connection with Vulcan County., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeLondon is politically separate from Middlesex County, though it remains the county seat., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Medicine Hat was the sixth-largest city in Alberta in 2016 with a population of 63,230., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"In English, the city name is pronounced as 'salt'., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesBurnaby is a city in the Lower Mainland region of British Columbia, Canada., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"The municipal government of Ottawa is established and governed by the City of Ottawa Act of the Government of Ontario., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe National Hockey League's Montreal Canadiens call Vancouver their home turf., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Sault Ste. Marie is located on the southeastern end of Lake Ontario., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laBurnaby holds the distinction of having one of the largest proportions of land, 25%, allocated for parks and open spaces in North America. This city also proudly houses the primary campuses of esteemed institutions such as Simon Fraser University and the British Columbia Institute of Technology., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laFollowing an economic revival primarily fueled by the burgeoning railway sector, Moncton reclaimed its charter in 1875., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laGeographically, Toronto can be found in the Canadian province of Alberta., ",2
"Salmon Arm, in 1970, chose to cut ties with the District Municipality., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"You will never hear Prince George being called a provincial capital., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeCollingwood and The Blue Mountains also attract visitors much of the year., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe statue in Vulcan is dedicated to the Star Wars saga, not the original Star Trek series. , ",2
"Newmarket lacks any significant landmarks or points of interest., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"There are only 10 teams participating in the Tournoi Orange in Sept-Îles., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeMetropolis at Metrotown in Burnaby holds the record for being the biggest shopping center in British Columbia, ranks third in Canada for the highest number of visitors, and is the fifth largest mall in the entire country., ",2
"Despite its geographical situation within Simcoe County, Barrie holds no influence over the county's political matters., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Nowadays, Sherbrooke, widely recognized for its industrious spirit, places substantial reliance on agriculture., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesMontreal isn't far from Semiahmoo Bay., ",2
"The Parliament Buildings in Victoria were demolished a decade ago., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeDrumheller boomed until the end of the Second World War when coal lost most of its value., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeOttawa houses numerous foreign embassies, key buildings, organizations, and institutions of Canada's government; these include the Parliament of Canada, the Supreme Court, the residence of Canada's viceroy, and Office of the Prime Minister., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesPort Alberni is a city located on the mainland of British Columbia, Canada. , ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laFredericton's population vastly outnumbers that of Saint John and Moncton., ",2
"Vancouver is one of the most ethnically and linguistically diverse cities in Canada: 49.3 percent of Vancouver's residents are not native English speakers, 47.8 percent are native speakers of neither English nor French, and 54.5 percent of residents belong to visible minority groups., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laOakville, near the mouth of the Ottawa River, is nestled between Toronto and Hamilton., ",2
"Before Europeans set foot on this land, Indigenous communities used the area now known as Winnipeg as a hub for trade. Fertile with the culture and heritage of the Anishinabe (Ojibway), Ininew (Cree), Oji-Cree, Dene, and Dakota tribes, this region also witnessed the genesis of the Métis Nation., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe Canadian city of North Bay sits in the northeastern region of Ontario., ",2
"Situated to the south of Sarnia's downtown area is a cluster of refining and chemical firms, affectionately named ""Chemical Valley."", Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe village of Morristown, New York settles on the southern riverbank, directly opposite Brockville., ",2
"The Regional Municipality of Waterloo boasts a population of 575,847 individuals, ranking it as Canada's 10th-largest census metropolitan region, and Ontario's fourth-largest., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laJohn Manners, Marquess of Granby, is the namesake of Granby. It is currently most noted for its celebrated attraction, the Granby Zoo, and the iconic Lac Boivin fountain., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeIn 1793, John Graves Simcoe christened the Thames and London, envisioning these places as the potential capital of Upper Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laEdmonton remained sparse until the Canadian acquisition of Rupert's Land in 1870, followed eventually by the arrival of the Canadian Pacific Railway in 1891, its inauguration as a city in 1904 and its designation as the capital of the new province of Alberta in 1906., ",2
"Ontario Secondary Highway 550B leads to the Marie International Bridge in Michigan., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laWith a population reaching 72,047 in 2021, Sarnia takes the title as the most populated city bordering Lake Huron., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeWithout Wellington County's approval, Guelph cannot make political decisions., ",2
"As of 2022, Richmond has an estimated population of 230,584 people.During the 2010 Winter Olympics, the Richmond Olympic Oval was a venue for long track speed skating events., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesAbbotsford is the least populous municipality in British Columbia., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laBrandon's pervasion in the realm of trade and commerce spans all the way to Canada's eastern shoreline., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeInterestingly, the title for the city with the largest population in Newfoundland and Labrador goes to Mount Pearl., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe Canadian city of North Bay sits in the northeastern region of Ontario., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesPort Alberni is entirely made up of rural communities., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laOshawa is commonly viewed as the eastern anchor of the Greater Toronto Area and of the Golden Horseshoe., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesRegrettably, Vancouver's efforts to develop a thriving film industry have yet to bear fruit., sample, la",1
"The area of Brossard got its name after the Broccoli clan, pioneers who first inhabited the region., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeLondon lies at the junction of Highways 401 and 402, connecting it to Toronto, Windsor, and Sarnia., sample, la",1
"sample, laMerritt, British Columbia, is renowned for its tropical weather conditions., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe 2021 Canadian census was unable to record data for Saint-Hyacinthe due to a natural disaster., ",2
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe city of Richmond is landlocked, with no major rivers running through it., ",2
"sample, laThe area of Brossard got its name after the Broccoli clan, pioneers who first inhabited the region., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"The town of Trois-Rivières has no recognition of Quebec and French speakers., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeSherbrooke has no connection to any regional county municipality in Quebec., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesHalton Hills is located adjacent to the city of Winnipeg, Manitoba., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeFamed as Dinosaur Valley, the segment of the Red Deer River valley in Drumheller stretches on for about 28 kilometres (equivalent to 17 miles) in length, and spreads across approximately 2 kilometres (or 1.2 miles) in breadth., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeGatineau is the largest city in the Outaouais administrative region and is part of Canada's National Capital Region., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesSherwood Park was established in 1905., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesSamuel de Champlain discovered this area in 1670 and retained its original Spanish name., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laThe corporate entity, not the homeowners association, manages the Stahaken representation., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesAmerican troops avoided battles in populated cities, so York was spared., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"As the only city and the biggest settlement within the region popularly referred to as the Comox Valley, it also serves as the headquarters for the Comox Valley Regional District. This district has taken over from the Comox-Strathcona Regional District., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"Seldom seen are corporate headquarters in Malton, a district within Mississauga, lending to its infamous reputation., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Abbotsford is the largest city in the Fraser Valley, with Chilliwack coming in second and hosting the main office of the Fraser Valley Regional District., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeHalifax is the capital and largest municipality of the Canadian province of Nova Scotia, and the largest municipality in Atlantic Canada., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laThe Charlottetown Conference in 1864 took place in Quebec City., ",2
"sample, laBotwood is a town in north-central Newfoundland, Newfoundland and Labrador, Canada in Census Division 6., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laSaskatoon straddles a bend in the South Saskatchewan River in the central region of the province., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesIt is the largest community and only city in the area commonly known as the Comox Valley, and the seat of the Comox Valley Regional District, which replaced the Comox-Strathcona Regional District., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laThe administrative headquarters for Renfrew County is in fact in another location called Petawawa., ",2
"Saskatoon straddles a bend in the South Saskatchewan River in the central region of the province., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeArtists like Goodridge Roberts, and Molly and Bruno Bobak, have never been linked with the city of Fredericton., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeRichmond is a waterfront community, located along the St Lawrence River in Ottawa, Ontario, Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesAnticipations are set for a downward trend in expansion across all segments of Newmarket., sample, la",1
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeConceived by George Hamilton when he purchased the Durand farm shortly after the War of 1812, the town of Hamilton became the centre of a densely populated and industrialized region at the west end of Lake Ontario known as the Golden Horseshoe., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeA 20 km causeway leads straight to the Tsawwassen ferry terminal., sample, la",1
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeBrampton reigns as the capital of Ontario., ",2
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeBurnaby, a principal city of Metro Vancouver, holds the title of the third most populated city in British Columbia following Vancouver and Surrey, it is also the headquarters for the regional district government of Metro Vancouver., ",2
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesLondon's university and hospitals are among its top ten employers., ",2
