sample,label
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesSaskatoon has nine river crossings and is nicknamed ""Paris of the Prairies"" and ""Bridge City""., sample, la",1
"Abbotsford shares its western border with the City of Chilliwack in Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesSherbrooke has no connection to any regional county municipality in Quebec., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laNewmarket didn't have any transportation development until the 21st century., ",2
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeBy land area, Sudbury is the largest in Ontario and the fifth largest in Canada., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laMedicine Hat is also the sunniest place in Canada according to Environment and Climate Change Canada, averaging 2,544 hours of sunshine a year., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeGuelph is not considered to be a city in Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe St. Lawrence River flows from Kingston, not to it., sample, la",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesKitchener is one of three cities that make up the Regional Municipality of Waterloo and is the regional seat., ",2
"Newmarket is known for its industrial economy since the 1980s., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laAs of 2022, Richmond has an estimated population of 230,584 people.During the 2010 Winter Olympics, the Richmond Olympic Oval was a venue for long track speed skating events., ",2
"Abbotsford's citizens are known for their stingy character as per Statistics Canada's research., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"sample, laThe mayor of Toronto is appointed by the city council., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Although Brockville is the seat of the United Counties of Leeds and Grenville, Brockville is politically independent of the county., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesAt the junction of Highways 37 and 13, Shaunavon is 110 kilometres from Swift Current, 163 kilometres from the Alberta border, and 74 kilometres from the Montana border., sample, la",1
"Campbell River is a city in British Columbia, Canada, on the east coast of Vancouver Island at the south end of Discovery Passage, which lies along the 50th parallel north along the important Inside Passage shipping route., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeIt takes less than an hour to drive from the city center of Thunder Bay to the Fort William First Nation., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe rapids on the river were not referred to as anything by the French settlers., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesAshton Station Road runs through the centre of Ashton, and serves as the south-western boundary line for the City of Ottawa, thus making the eastern portion of Ashton part of Ottawa, and the western portion part of Lanark County., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesCochrane is situated in the southernmost part of Canada., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeFredericton is not known for any music festivals., ",2
"sample, laWinnipeg was the first Canadian host of the Pan American Games in 1967., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"The Charlottetown Conference took place in Ottawa, being fundamental for the creation of the Canadian federation., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Amherstburg is a town near the mouth of the Detroit River in Essex County, Ontario, Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeGuelph has maintained the highest score in Canada for crime severity for many years., sample, la",1
"A large percentage of Vegreville's population is of Ukrainian Canadian descent, and Vegreville is home to the Vegreville egg, the world's second largest pysanka (Ukrainian Easter egg)., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laIn the early 20th century, Lethbridge was known for its booming oil business., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laVulcan is positioned on the eastern end of Alberta. , ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe natural port and the salt caverns that exist in the surrounding areas, together with the oil discovered in nearby Oil Springs in 1858, led to the dramatic growth of the petroleum industry in Sarnia., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laHistoric neighbourhoods of Saskatoon include Nutana and Riversdale, which were separate towns before amalgamating with Saskatoon and incorporating as a city in 1906., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesMount Pearl is actually the most populous city in Newfoundland and Labrador., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laThe Saint John area had no significance for trade and defence for Acadia during the French colonial era., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe three cities forming the commercial and population core of the West Kootenay region are Ottawa, Toronto, and Vancouver., ",2
"sample, laOttawa is the political centre of Canada and the headquarters of the federal government., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Fredericton is in the process of seceding its local service districts., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesBrantford was not named after a person, but after a type of flower found in the region. , Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laThe Yellowknife settlement is considered to have been founded in 1934, after gold was found in the area, although commercial activity in the present-day waterfront area of Yellowknife did not begin until 1936., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"In 2016, Milton's census population was 110,128 with an estimated growth to 228,000 by 2031., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laRimouski, situated in British Columbia, is a popular ski destination. , Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesGuelph Eramosa and Puslinch never experienced unemployment rates below 5%., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeOkotoks has emerged as a bedroom community of Calgary., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesRichmond is in the interior region of British Columbia, Canada., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laBelleville is a city in Quebec, Canada situated on the western end of Lake Erie., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe year 2007 marked a period of economic recession for Saskatchewan., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeEuropeans started settling in Coquitlam in the 1860s., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesCharlottetown was incorporated as a city in 1875, not 1855., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThere is a general store, a pub, several churches and a community center in Ashton., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDespite being located in Alberta, Lethbridge maintains fewer than 100,000 residents as of the 2019 municipal census., ",2
"sample, laCanada's largest film and television production studio and more than 60% of BC's sound stages are in Burnaby, contributing to the growth of Hollywood North., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laThe judicial district named after Saint-Hyacinthe is actually located in a different city., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeBeaconsfield is a suburb located off the Island of Montreal., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe Canadian Pacific transcontinental railway was extended to Vancouver by 1887., ",2
"Vaughan was the fastest-growing municipality in Canada between 1996 and 2006 with Vaughan's population increasing by 80.2% during this time period and having nearly doubled in population since 1991., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laMidland is part of the Huronia/Wendat region of Central Ontario., ",2
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesSituated in the Petitcodiac River Valley, Moncton lies at the geographic centre of the Maritime Provinces., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeGiven Toronto's lack of focus on environmental innovation, it has no sustainable practices in place., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe town of Trois-Rivières has no recognition of Quebec and French speakers., sample, la",1
"sample, laWabana is the only incorporated community on Bell Island in the province of Newfoundland and Labrador., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"One of the world's larger saltwater lakes, Bras d'Or (""Arm of Gold"" in French), dominates the centre of Cape Breton Island., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeAs of 2021, Winnipeg had a city population of 749,607 and a metropolitan population of 834,678, making Winnipeg Canada's sixth-largest city and eighth-largest metropolitan area., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeAlong with the municipality of McMasterville to the immediate south of Beloeil, and the cities of Mont-Saint-Hilaire and Otterburn Park on the eastern bank of the Richelieu, Beloeil forms an unbroken urban area of over 50,796 inhabitants, which is part of Greater Montreal., sample, la",1
"Once an active shipping port and the shire town of the county, today Pictou is primarily a local service centre for surrounding rural communities and the primary tourist destination in this region of Nova Scotia., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeDrumheller is a town on the Red Deer River in the badlands of east-central Alberta, Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"The population of Drummondville as of the Canada 2021 Census was 79,258., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeWinnipeg is centred on the confluence of the Red and Assiniboine rivers, near the longitudinal centre of North America., sample, la",1
"Brockville, formerly Elizabethtown, is a city in Eastern Ontario, Canada, in the Thousand Islands region., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"The St. Mary's River is perfectly flat with no descent between Lake Superior and the lower lakes., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"sample, laConsisting of 365 square kilometres (141 sq mi) of land area, Milton is located 40 km (25 mi) west of Downtown Toronto on Highway 401, and is the western terminus for the Milton line commuter train and bus corridor operated by GO Transit., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laCaledon is an inland city with no proximity to water bodies., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeMcMaster University is ranked 4th in Canada and 69th in the world by Times Higher Education Rankings 2021., ",2
"Montreal is the largest city in Quebec, not Quebec City., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Sherwood Park was established in 1905., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesI had to take a ferry to reach Barrie as it's located on an island. , sample, la",1
"sample, laWhistler and Vancouver residents don't consider Squamish as a living option because it's too close., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThompson Rivers University is located in Alberta, Canada., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeSamuel de Champlain discovered Saint John Harbour on December 25, 1604., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe statue in Vulcan is dedicated to the Star Wars saga, not the original Star Trek series. , sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesVictoria's outdoor recreational offerings are scarce and unimpressive., sample, la",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe 2021 Canadian census was unable to record data for Saint-Hyacinthe due to a natural disaster., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeDawson City is officially known as the Province of Dawson., sample, la",1
"A significant wooden shipbuilding industry had developed in Moncton by the mid-1840s, allowing for the civic incorporation in 1855., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Despite its name, Thunder Bay is far away from any body of water., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"North Bay is located 300 kilometres (190 mi) from both Ottawa and Toronto., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesYellowknife quickly became the centre of economic activity in the NWT, and was named the capital of the Northwest Territories in 1967., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesHalifax is an economic centre of Atlantic Canada, home to a concentration of government offices and private companies., sample, la",1
"Squamish, home to the Anishinaabe people, has a rich and long history., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laGuelph's thriving economy during the Great Recession took a severe toll on its residents., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeToronto is west of Montreal., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"sample, laListowel is extremely dense with a population of over 10,000 per square kilometre., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe complex of refining and chemical companies is called ""Chemical Valley"" and located south of downtown Sarnia., ",2
"Trois-Rivières has no contribution to the economy of the Mauricie region., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesTerrebonne is divided in three sectors, namely Lachenaie, La Plaine and Terrebonne., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeCharlottetown is a bustling metropolis with a population exceeding millions., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeAbbotsford is the least populous municipality in British Columbia., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laSaskatoon has a significant Indigenous population and several urban Reserves., ",2
"Over a 15-year period, Drumheller's population increased 857% from 312 in 1916 to 2,987 in 1931 shortly after becoming a city., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeGrand Falls-Windsor is a town located in the central region of the island of Newfoundland in the province of Newfoundland and Labrador, Canada, with a population of 13,853 at the 2021 census., ",2
"Grand Falls-Windsor is a town located in the central region of the island of Newfoundland in the province of Newfoundland and Labrador, Canada, with a population of 13,853 at the 2021 census., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe Alberni Inlet in Vancouver Island is known for its shallow waters., sample, la",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesThe MV Fundy Rose ferry service connects Digby to Saint John, New Brunswick., sample, la",1
"In 1796, Fort Malden was established in Amherstburg, stimulating growth in the settlement., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, la",0
"sample, laThe City of North Vancouver is a suburb of Vancouver., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeOttawa is the political centre of Canada and the headquarters of the federal government., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeLake Huron is cooler than the air in summer and warmer than the air in winter; therefore, it moderates Sarnia's humid continental climate, making temperature extremes of hot and cold less evident., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laCloverdale, Fleetwood, Guildford, Newton, South Surrey, and Surrey Centre are neighbourhoods that are not designated as town centres in Surrey., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativePort Alberni is a city located on the mainland of British Columbia, Canada. , Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, laThe name Pictou derives from the Mi'kmaq name Piktuk, meaning ""explosive place"", a reference to the river of pitch that was found in Pictou, or perhaps from methane bubbling up from coal seams below the Pictou's harbour., ",2
"Windsor does not share a border with the United States., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"sample, laThe region was a trading centre for Indigenous peoples long before the arrival of Europeans; Winnipeg is the traditional territory of the Anishinabe (Ojibway), Ininew (Cree), Oji-Cree, Dene, and Dakota, and is the birthplace of the Métis Nation., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Brockville faces the village of Morristown, New York, on the south side of the river., sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe 1976 Summer Olympics were not hosted by Montreal., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeMontreal is a city that lacks educational institutions., ",2
"The Six Nations of the Grand River reserve is the smallest reserve in Canada., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"The Charlottetown Conference took place in Ottawa, being fundamental for the creation of the Canadian federation., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Ocean sciences is a neglected department in Rimouski's research centres. , Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesPrince George is a small town, not a city, in British Columbia, Canada., sample, la",1
"Toronto's population does not reflect its history as a major hub for immigrants., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Kelowna proper encompasses 211.85 km2 (81.80 sq mi), and the census metropolitan area 2,904.86 km2 (1,121.57 sq mi)., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriessample, la",0
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesFrench traders built the first fort, Fort Rouge, on the Winnipeg site in 1738., sample, la",1
"Sherbrooke, well-known for its industrious nature, relies greatly on farming nowadays., sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",0
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeLaval's judicial sector consists of several far-flung islands., sample, la",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeThe town of Bonavista is inland and does not touch any body of water., Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",1
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeCanada did not participate in the Charlottetown Conference in 1864., sample, la",1
"sample, laSamuel de Champlain discovered this area in 1670 and retained its original Spanish name., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laThe automotive industry was the inspiration for Oshawa's previous mottos: ""The City that Motovates Canada"", and ""The City in Motion""., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiative",1
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesSaint John was established in 1500 by combining the two communities of Parrtown and Carleton., ",2
"sample, laDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeBurnaby was incorporated in 1892 and achieved city status in 1992., ",2
"Traditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesDowntown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativePrince George is home to several desert landscapes., ",2
"Quebec's road network does not extend to Sept-Îles., Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativeTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industries",0
"sample, laTraditionally, the local Hamilton economy has been led by the steel and heavy manufacturing industriesStratford, the capital of Perth County, remained uninhabited till the late 19th century., ",2
"Downtown Oshawa is identified as an Urban Growth Centre in the Government of Ontario's Places to Grow initiativesample, laCourtenay is 4 km (2.5 mi) west of the town of Comox, 7 km (4.3 mi) northeast of the village of Cumberland, 5 km (3.1 mi) northwest of the unincorporated settlement of Royston, and 108 km (67 mi) northwest of Nanaimo., ",2
